"date","time","temperature_C","conductivity_mScm","salinity_psu","depth_m","pH","turbitiy_ntu","chlorophyl_mgL","dissolved_oxygen_mgL"
"12/02/17","13:30:09","11.36","0.25","0.12","0.049","8.61","13.1",51.8,"11.54"
"12/02/17","13:30:12","11.35","0.25","0.12","0.049","8.61","13.2",51.9,"11.55"
"12/02/17","13:30:13","11.35","0.25","0.12","0.049","8.61","13.1",52,"11.55"
"12/02/17","13:30:14","11.35","0.25","0.12","0.049","8.61","13.1",52.2,"11.57"
"12/02/17","13:30:02","11.36","0.25","0.12","0.050","8.60","12.2",54.5,"11.49"
"12/02/17","13:30:07","11.36","0.25","0.12","0.050","8.60","12.9",52.2,"11.57"
"12/02/17","13:30:11","11.36","0.25","0.12","0.050","8.61","13.2",51.8,"11.53"
"12/02/17","13:30:08","11.36","0.25","0.12","0.051","8.61","13.0",51.9,"11.55"
"12/02/17","13:30:03","11.36","0.25","0.12","0.054","8.60","12.4",53.9,"11.50"
"12/02/17","13:30:15","11.35","0.25","0.12","0.054","8.61","13.1",52.4,"11.59"
"12/02/17","13:30:17","11.35","0.25","0.12","0.065","8.61","12.9",52.8,"11.57"
"12/02/17","13:30:18","11.35","0.25","0.12","0.079","8.61","12.9",52.9,"11.58"
"12/02/17","13:30:19","11.36","0.25","0.12","0.099","8.61","12.8",52.9,"11.58"
"12/02/17","14:00:12","11.41","0.25","0.12","0.038","8.65","12.5",52.8,"11.61"
"12/02/17","14:00:06","11.41","0.25","0.12","0.041","8.64","12.8",53.4,"11.59"
"12/02/17","14:00:09","11.41","0.25","0.12","0.041","8.64","12.5",52.9,"11.58"
"12/02/17","14:00:14","11.41","0.25","0.12","0.041","8.65","12.8",53,"11.62"
"12/02/17","14:00:02","11.41","0.25","0.12","0.042","8.64","13.8",54.6,"11.55"
"12/02/17","14:00:13","11.40","0.25","0.12","0.042","8.65","12.6",52.9,"11.62"
"12/02/17","14:00:07","11.41","0.25","0.12","0.043","8.64","12.6",53.2,"11.58"
"12/02/17","14:00:08","11.41","0.25","0.12","0.043","8.64","12.5",53,"11.59"
"12/02/17","14:00:03","11.41","0.25","0.12","0.044","8.64","13.5",54.3,"11.55"
"12/02/17","14:00:05","11.41","0.25","0.12","0.044","8.64","13.0",53.7,"11.58"
"12/02/17","14:00:16","11.41","0.25","0.12","0.044","8.65","13.0",53.3,"11.64"
"12/02/17","14:00:11","11.40","0.25","0.12","0.045","8.64","12.5",52.8,"11.60"
"12/02/17","14:00:04","11.41","0.25","0.12","0.046","8.64","13.2",54,"11.58"
"12/02/17","14:00:15","11.41","0.25","0.12","0.047","8.65","12.9",53.2,"11.63"
"12/02/17","14:00:10","11.41","0.25","0.12","0.048","8.64","12.4",52.8,"11.58"
"12/02/17","14:00:17","11.41","0.25","0.12","0.061","8.65","13.1",53.5,"11.65"
"12/02/17","14:00:18","11.40","0.25","0.12","0.076","8.65","13.2",53.7,"11.66"
"12/02/17","14:00:19","11.40","0.25","0.12","0.095","8.65","13.2",53.8,"11.67"
"12/02/17","14:30:02","11.39","0.25","0.12","0.042","8.62","13.3",55.3,"11.67"
"12/02/17","14:30:11","11.39","0.25","0.12","0.042","8.63","11.8",54.9,"11.65"
"12/02/17","14:30:12","11.39","0.25","0.12","0.042","8.63","11.8",54.9,"11.65"
"12/02/17","14:30:06","11.39","0.25","0.12","0.043","8.62","12.3",55.1,"11.65"
"12/02/17","14:30:07","11.39","0.25","0.12","0.043","8.63","12.1",55,"11.65"
"12/02/17","14:30:13","11.39","0.25","0.12","0.043","8.63","11.9",55,"11.64"
"12/02/17","14:30:15","11.39","0.25","0.12","0.043","8.63","12.1",55.1,"11.66"
"12/02/17","14:30:01","11.39","0.25","0.12","0.044","8.62","13.5",55.4,"11.68"
"12/02/17","14:30:03","11.39","0.25","0.12","0.044","8.62","13.0",55.2,"11.66"
"12/02/17","14:30:04","11.39","0.25","0.12","0.044","8.62","12.7",55.2,"11.66"
"12/02/17","14:30:05","11.39","0.25","0.12","0.044","8.62","12.5",55.1,"11.65"
"12/02/17","14:30:08","11.39","0.25","0.12","0.044","8.63","12.0",55,"11.65"
"12/02/17","14:30:14","11.39","0.25","0.12","0.044","8.63","12.0",55,"11.65"
"12/02/17","14:30:09","11.39","0.25","0.12","0.046","8.63","11.9",54.9,"11.64"
"12/02/17","14:30:16","11.39","0.25","0.12","0.048","8.63","12.2",55.2,"11.67"
"12/02/17","14:30:10","11.39","0.25","0.12","0.049","8.63","11.8",54.9,"11.63"
"12/02/17","14:30:17","11.39","0.25","0.12","0.066","8.63","12.3",55.2,"11.67"
"12/02/17","14:30:18","11.39","0.25","0.12","0.081","8.63","12.4",55.3,"11.67"
"12/02/17","14:30:19","11.39","0.25","0.12","0.099","8.63","12.5",55.4,"11.66"
"12/03/17","09:00:19","11.22","0.25","0.12","0.059","8.13","13.1",43.8,"11.07"
"12/03/17","09:00:22","11.22","0.25","0.12","0.059","8.13","13.4",43.7,"11.05"
"12/03/17","09:00:08","11.22","0.25","0.12","0.060","8.12","13.2",42.7,"11.02"
"12/03/17","09:00:09","11.22","0.25","0.12","0.060","8.12","13.1",42.9,"11.01"
"12/03/17","09:00:10","11.22","0.25","0.12","0.060","8.12","13.0",43,"11.03"
"12/03/17","09:00:11","11.22","0.25","0.12","0.060","8.12","13.0",43.2,"11.02"
"12/03/17","09:00:12","11.22","0.25","0.12","0.060","8.12","12.9",43.3,"11.02"
"12/03/17","09:00:13","11.22","0.25","0.12","0.060","8.13","12.9",43.4,"11.06"
"12/03/17","09:00:14","11.22","0.25","0.12","0.060","8.12","12.9",43.5,"11.10"
"12/03/17","09:00:15","11.22","0.25","0.12","0.060","8.13","12.9",43.6,"11.09"
"12/03/17","09:00:16","11.22","0.25","0.12","0.060","8.13","12.9",43.7,"11.08"
"12/03/17","09:00:17","11.22","0.25","0.12","0.060","8.13","13.0",43.8,"11.09"
"12/03/17","09:00:18","11.22","0.25","0.12","0.060","8.13","13.1",43.8,"11.07"
"12/03/17","09:00:20","11.22","0.25","0.12","0.060","8.13","13.2",43.8,"11.08"
"12/03/17","09:00:21","11.22","0.25","0.12","0.060","8.13","13.3",43.7,"11.06"
"12/03/17","09:00:23","11.22","0.25","0.12","0.071","8.13","13.4",43.6,"11.02"
"12/03/17","09:00:24","11.22","0.25","0.12","0.091","8.13","13.5",43.5,"11.00"
"12/03/17","09:30:04","11.30","0.25","0.12","0.055","8.20","12.2",45.5,"11.09"
"12/03/17","09:30:10","11.32","0.25","0.12","0.055","8.20","12.7",44.9,"11.09"
"12/03/17","09:30:14","11.33","0.25","0.12","0.055","8.21","12.7",44.8,"11.07"
"12/03/17","09:30:01","11.30","0.25","0.12","0.056","8.20","11.9",46.3,"11.10"
"12/03/17","09:30:02","11.30","0.25","0.12","0.056","8.20","12.0",46,"11.09"
"12/03/17","09:30:03","11.30","0.25","0.12","0.056","8.20","12.1",45.7,"11.09"
"12/03/17","09:30:05","11.31","0.25","0.12","0.056","8.20","12.3",45.3,"11.09"
"12/03/17","09:30:06","11.31","0.25","0.12","0.056","8.20","12.4",45.1,"11.11"
"12/03/17","09:30:07","11.31","0.25","0.12","0.056","8.20","12.5",45,"11.10"
"12/03/17","09:30:08","11.31","0.25","0.12","0.056","8.20","12.6",44.9,"11.09"
"12/03/17","09:30:09","11.31","0.25","0.12","0.056","8.20","12.6",44.9,"11.09"
"12/03/17","09:30:11","11.32","0.25","0.12","0.056","8.20","12.7",44.9,"11.08"
"12/03/17","09:30:12","11.32","0.25","0.12","0.056","8.21","12.7",44.8,"11.07"
"12/03/17","09:30:13","11.32","0.25","0.12","0.056","8.21","12.7",44.8,"11.07"
"12/03/17","09:30:00","11.30","0.25","0.12","0.057","8.20","11.8",46.7,"11.10"
"12/03/17","09:30:15","11.33","0.25","0.12","0.064","8.21","12.7",44.8,"11.07"
"12/03/17","09:30:16","11.33","0.25","0.12","0.080","8.21","12.7",44.8,"11.07"
"12/03/17","09:30:17","11.33","0.25","0.12","0.098","8.21","12.7",44.8,"11.07"
"12/03/17","10:00:01","11.62","0.25","0.12","0.037","8.32","12.1",41.9,"11.32"
"12/03/17","10:00:06","11.62","0.25","0.12","0.037","8.33","12.4",41,"11.27"
"12/03/17","10:00:10","11.63","0.25","0.12","0.037","8.33","12.6",41,"11.27"
"12/03/17","10:00:13","11.62","0.25","0.12","0.037","8.34","12.7",41.6,"11.28"
"12/03/17","10:00:15","11.62","0.25","0.12","0.037","8.34","12.6",42.2,"11.28"
"12/03/17","10:00:02","11.62","0.25","0.12","0.038","8.33","12.2",41.7,"11.32"
"12/03/17","10:00:03","11.62","0.25","0.12","0.038","8.33","12.2",41.5,"11.32"
"12/03/17","10:00:04","11.62","0.25","0.12","0.038","8.33","12.3",41.3,"11.29"
"12/03/17","10:00:05","11.62","0.25","0.12","0.038","8.33","12.4",41.1,"11.27"
"12/03/17","10:00:07","11.62","0.25","0.12","0.038","8.33","12.5",40.9,"11.28"
"12/03/17","10:00:08","11.62","0.25","0.12","0.038","8.33","12.6",40.9,"11.28"
"12/03/17","10:00:09","11.63","0.25","0.12","0.038","8.33","12.6",41,"11.28"
"12/03/17","10:00:11","11.62","0.25","0.12","0.038","8.34","12.7",41.2,"11.28"
"12/03/17","10:00:12","11.62","0.25","0.12","0.038","8.34","12.7",41.4,"11.28"
"12/03/17","10:00:14","11.62","0.25","0.12","0.038","8.34","12.7",41.9,"11.28"
"12/03/17","10:00:16","11.62","0.25","0.12","0.048","8.34","12.6",42.5,"11.27"
"12/03/17","10:00:17","11.63","0.25","0.12","0.068","8.34","12.5",42.9,"11.29"
"12/03/17","10:00:18","11.63","0.25","0.12","0.080","8.35","12.5",43.3,"11.29"
"12/03/17","10:00:19","11.63","0.25","0.12","0.098","8.35","12.5",43.7,"11.27"
"12/03/17","10:30:01","11.73","0.25","0.12","0.055","8.38","11.0",55.1,"11.35"
"12/03/17","10:30:02","11.73","0.25","0.12","0.055","8.38","11.0",54.8,"11.33"
"12/03/17","10:30:03","11.73","0.25","0.12","0.055","8.38","11.0",54.4,"11.33"
"12/03/17","10:30:06","11.74","0.25","0.12","0.055","8.38","11.0",53.8,"11.35"
"12/03/17","10:30:07","11.74","0.25","0.12","0.055","8.38","11.1",53.7,"11.37"
"12/03/17","10:30:11","11.74","0.25","0.12","0.055","8.38","11.4",53.9,"11.38"
"12/03/17","10:30:13","11.74","0.25","0.12","0.055","8.38","11.6",54,"11.37"
"12/03/17","10:30:14","11.74","0.25","0.12","0.055","8.38","11.7",54.1,"11.38"
"12/03/17","10:30:00","11.73","0.25","0.12","0.056","8.38","11.0",55.5,"11.36"
"12/03/17","10:30:04","11.73","0.25","0.12","0.056","8.38","11.0",54.2,"11.33"
"12/03/17","10:30:05","11.74","0.25","0.12","0.056","8.38","11.0",54,"11.34"
"12/03/17","10:30:08","11.74","0.25","0.12","0.056","8.38","11.2",53.7,"11.36"
"12/03/17","10:30:09","11.74","0.25","0.12","0.056","8.38","11.2",53.7,"11.37"
"12/03/17","10:30:10","11.74","0.25","0.12","0.056","8.38","11.3",53.8,"11.37"
"12/03/17","10:30:12","11.74","0.25","0.12","0.056","8.38","11.5",53.9,"11.38"
"12/03/17","10:30:15","11.75","0.25","0.12","0.065","8.38","11.8",54.1,"11.39"
"12/03/17","10:30:16","11.75","0.25","0.12","0.078","8.38","11.8",54.1,"11.40"
"12/03/17","10:30:17","11.74","0.25","0.12","0.099","8.38","11.8",54,"11.39"
"12/03/17","11:00:02","12.22","0.25","0.12","0.058","8.53","10.9",38.3,"11.44"
"12/03/17","11:00:03","12.21","0.25","0.12","0.058","8.53","10.8",38.1,"11.43"
"12/03/17","11:00:04","12.21","0.25","0.12","0.058","8.53","10.8",37.9,"11.43"
"12/03/17","11:00:06","12.23","0.25","0.12","0.058","8.53","10.7",37.6,"11.40"
"12/03/17","11:00:07","12.23","0.25","0.12","0.058","8.53","10.7",37.6,"11.38"
"12/03/17","11:00:08","12.24","0.25","0.12","0.058","8.54","10.6",37.6,"11.38"
"12/03/17","11:00:10","12.23","0.25","0.12","0.058","8.53","10.6",37.8,"11.41"
"12/03/17","11:00:12","12.24","0.25","0.12","0.058","8.54","10.6",38.5,"11.41"
"12/03/17","11:00:13","12.26","0.25","0.12","0.058","8.54","10.6",39.1,"11.42"
"12/03/17","11:00:14","12.26","0.25","0.12","0.058","8.54","10.7",39.8,"11.42"
"12/03/17","11:00:15","12.25","0.25","0.12","0.058","8.54","10.7",40.5,"11.43"
"12/03/17","11:00:01","12.23","0.25","0.12","0.059","8.53","10.9",38.4,"11.43"
"12/03/17","11:00:05","12.22","0.25","0.12","0.059","8.53","10.8",37.7,"11.41"
"12/03/17","11:00:09","12.24","0.25","0.12","0.059","8.53","10.6",37.6,"11.39"
"12/03/17","11:00:11","12.22","0.25","0.12","0.059","8.53","10.6",38.1,"11.41"
"12/03/17","11:00:16","12.25","0.25","0.12","0.066","8.54","10.8",41.5,"11.43"
"12/03/17","11:00:17","12.26","0.25","0.12","0.083","8.54","10.9",42.5,"11.43"
"12/03/17","11:00:18","12.25","0.25","0.12","0.098","8.54","11.0",43.6,"11.42"
"12/03/17","11:30:08","12.45","0.25","0.12","0.048","8.58","10.3",51.5,"11.43"
"12/03/17","11:30:04","12.45","0.25","0.12","0.049","8.58","10.5",52.7,"11.43"
"12/03/17","11:30:12","12.44","0.25","0.12","0.049","8.58","10.6",51.8,"11.45"
"12/03/17","11:30:13","12.43","0.25","0.12","0.049","8.58","10.7",52.1,"11.45"
"12/03/17","11:30:02","12.47","0.25","0.12","0.050","8.58","10.6",53.4,"11.44"
"12/03/17","11:30:03","12.45","0.25","0.12","0.050","8.58","10.5",53.1,"11.44"
"12/03/17","11:30:05","12.45","0.25","0.12","0.050","8.58","10.4",52.3,"11.42"
"12/03/17","11:30:06","12.45","0.25","0.12","0.050","8.58","10.4",52,"11.43"
"12/03/17","11:30:07","12.45","0.25","0.12","0.050","8.58","10.3",51.7,"11.44"
"12/03/17","11:30:09","12.45","0.25","0.12","0.050","8.58","10.4",51.4,"11.42"
"12/03/17","11:30:11","12.44","0.25","0.12","0.050","8.58","10.5",51.5,"11.44"
"12/03/17","11:30:14","12.43","0.25","0.12","0.050","8.59","10.8",52.6,"11.45"
"12/03/17","11:30:15","12.42","0.25","0.12","0.050","8.59","11.0",53.2,"11.47"
"12/03/17","11:30:10","12.44","0.25","0.12","0.051","8.58","10.4",51.4,"11.43"
"12/03/17","11:30:16","12.41","0.25","0.12","0.056","8.59","11.1",53.9,"11.48"
"12/03/17","11:30:17","12.37","0.25","0.12","0.069","8.59","11.3",54.6,"11.50"
"12/03/17","11:30:18","12.32","0.25","0.12","0.088","8.59","11.4",55.3,"11.52"
"12/03/17","12:00:09","12.99","0.25","0.12","0.045","8.52","11.3",44.8,"11.09"
"12/03/17","12:00:10","12.99","0.25","0.12","0.045","8.53","11.2",45.7,"11.10"
"12/03/17","12:00:13","13.01","0.25","0.12","0.045","8.53","11.1",47.8,"11.10"
"12/03/17","12:00:14","13.06","0.25","0.12","0.045","8.53","11.1",48.3,"11.08"
"12/03/17","12:00:15","13.07","0.25","0.12","0.045","8.53","11.1",48.7,"11.07"
"12/03/17","12:00:16","13.06","0.25","0.12","0.045","8.53","11.1",49,"11.07"
"12/03/17","12:00:17","13.04","0.25","0.12","0.045","8.53","11.1",49.3,"11.07"
"12/03/17","12:00:19","12.99","0.25","0.12","0.045","8.53","11.1",49.6,"11.10"
"12/03/17","12:00:20","12.96","0.25","0.12","0.045","8.53","11.1",49.8,"11.11"
"12/03/17","12:00:21","12.95","0.25","0.12","0.045","8.53","11.1",50,"11.11"
"12/03/17","12:00:08","12.99","0.25","0.12","0.046","8.52","11.4",43.9,"11.09"
"12/03/17","12:00:11","12.97","0.25","0.12","0.046","8.53","11.2",46.5,"11.11"
"12/03/17","12:00:12","12.97","0.25","0.12","0.046","8.53","11.2",47.2,"11.10"
"12/03/17","12:00:18","13.02","0.25","0.12","0.046","8.53","11.1",49.5,"11.08"
"12/03/17","12:00:22","12.96","0.25","0.12","0.052","8.53","11.1",50.3,"11.09"
"12/03/17","12:00:23","13.03","0.25","0.12","0.070","8.53","11.1",50.6,"11.07"
"12/03/17","12:00:24","13.12","0.25","0.12","0.087","8.53","11.1",50.9,"11.02"
"12/03/17","12:00:25","13.14","0.25","0.12","0.100","8.53","11.1",51.4,"11.01"
"12/03/17","12:30:01","13.63","0.25","0.12","0.048","8.57","10.4",41.6,"11.39"
"12/03/17","12:30:02","13.64","0.25","0.12","0.048","8.57","10.4",42.6,"11.39"
"12/03/17","12:30:03","13.64","0.25","0.12","0.048","8.57","10.4",43.6,"11.38"
"12/03/17","12:30:04","13.64","0.25","0.12","0.048","8.57","10.4",44.5,"11.37"
"12/03/17","12:30:06","13.60","0.25","0.12","0.048","8.57","10.5",46.2,"11.39"
"12/03/17","12:30:07","13.57","0.25","0.12","0.048","8.57","10.5",46.9,"11.39"
"12/03/17","12:30:10","13.53","0.25","0.12","0.048","8.58","10.6",48.4,"11.40"
"12/03/17","12:30:11","13.52","0.25","0.12","0.048","8.58","10.6",48.7,"11.40"
"12/03/17","12:30:05","13.62","0.25","0.12","0.049","8.57","10.5",45.4,"11.37"
"12/03/17","12:30:08","13.55","0.25","0.12","0.049","8.58","10.5",47.5,"11.39"
"12/03/17","12:30:09","13.54","0.25","0.12","0.049","8.58","10.5",48,"11.40"
"12/03/17","12:30:12","13.52","0.25","0.12","0.049","8.58","10.5",48.9,"11.41"
"12/03/17","12:30:13","13.51","0.25","0.12","0.049","8.58","10.5",49,"11.40"
"12/03/17","12:30:14","13.50","0.25","0.12","0.049","8.58","10.4",49.1,"11.40"
"12/03/17","12:30:15","13.50","0.25","0.12","0.049","8.58","10.4",49.1,"11.41"
"12/03/17","12:30:16","13.50","0.25","0.12","0.061","8.58","10.3",49,"11.41"
"12/03/17","12:30:17","13.52","0.25","0.12","0.076","8.58","10.2",48.9,"11.42"
"12/03/17","12:30:18","13.53","0.25","0.12","0.096","8.58","10.2",48.8,"11.42"
"12/03/17","13:00:01","14.08","0.25","0.12","0.054","8.56","10.0",54.9,"11.41"
"12/03/17","13:00:02","14.06","0.25","0.12","0.054","8.56","10.1",54.4,"11.41"
"12/03/17","13:00:03","14.04","0.25","0.12","0.054","8.56","10.1",54,"11.42"
"12/03/17","13:00:04","14.04","0.25","0.12","0.054","8.57","10.2",53.6,"11.42"
"12/03/17","13:00:05","14.05","0.25","0.12","0.054","8.57","10.2",53.4,"11.41"
"12/03/17","13:00:06","14.06","0.25","0.12","0.054","8.57","10.3",53.2,"11.41"
"12/03/17","13:00:09","14.06","0.25","0.12","0.054","8.57","10.3",53.3,"11.38"
"12/03/17","13:00:12","14.07","0.25","0.12","0.054","8.57","10.3",53.9,"11.39"
"12/03/17","13:00:13","14.07","0.25","0.12","0.054","8.57","10.3",54.1,"11.38"
"12/03/17","13:00:07","14.06","0.25","0.12","0.055","8.57","10.3",53.1,"11.40"
"12/03/17","13:00:08","14.06","0.25","0.12","0.055","8.57","10.3",53.1,"11.39"
"12/03/17","13:00:10","14.06","0.25","0.12","0.055","8.57","10.3",53.4,"11.39"
"12/03/17","13:00:11","14.07","0.25","0.12","0.055","8.57","10.3",53.7,"11.39"
"12/03/17","13:00:14","14.06","0.25","0.12","0.056","8.57","10.3",54.2,"11.39"
"12/03/17","13:00:15","14.05","0.25","0.12","0.060","8.57","10.3",54.1,"11.39"
"12/03/17","13:00:16","14.03","0.25","0.12","0.071","8.57","10.3",54,"11.40"
"12/03/17","13:00:17","14.01","0.25","0.12","0.092","8.58","10.3",53.7,"11.43"
"12/03/17","13:30:14","14.13","0.25","0.12","0.038","8.70","10.6",52.2,"11.60"
"12/03/17","13:30:03","14.24","0.25","0.12","0.039","8.69","10.0",51.1,"11.55"
"12/03/17","13:30:08","14.31","0.25","0.12","0.039","8.70","10.3",53,"11.51"
"12/03/17","13:30:09","14.27","0.25","0.12","0.039","8.70","10.4",53,"11.54"
"12/03/17","13:30:11","14.17","0.25","0.12","0.039","8.70","10.5",52.7,"11.59"
"12/03/17","13:30:02","14.21","0.25","0.12","0.040","8.69","9.9",50.5,"11.52"
"12/03/17","13:30:04","14.29","0.25","0.12","0.040","8.69","10.0",51.7,"11.51"
"12/03/17","13:30:05","14.34","0.25","0.12","0.040","8.69","10.1",52.2,"11.49"
"12/03/17","13:30:06","14.35","0.25","0.12","0.040","8.69","10.2",52.6,"11.49"
"12/03/17","13:30:07","14.34","0.25","0.12","0.040","8.69","10.2",52.8,"11.48"
"12/03/17","13:30:12","14.13","0.25","0.12","0.040","8.70","10.5",52.5,"11.60"
"12/03/17","13:30:13","14.12","0.25","0.12","0.040","8.70","10.5",52.4,"11.61"
"12/03/17","13:30:15","14.15","0.25","0.12","0.040","8.70","10.6",52.1,"11.58"
"12/03/17","13:30:10","14.22","0.25","0.12","0.041","8.70","10.4",52.9,"11.56"
"12/03/17","13:30:16","14.16","0.25","0.12","0.042","8.70","10.5",52.2,"11.57"
"12/03/17","13:30:17","14.20","0.25","0.12","0.059","8.70","10.5",52.3,"11.56"
"12/03/17","13:30:18","14.28","0.25","0.12","0.071","8.70","10.5",52.6,"11.53"
"12/03/17","13:30:19","14.32","0.25","0.12","0.090","8.70","10.4",52.9,"11.51"
"12/03/17","14:00:03","15.24","0.26","0.12","0.046","8.94","11.8",76.2,"11.91"
"12/03/17","14:00:06","15.17","0.26","0.12","0.046","8.94","11.6",77.9,"11.97"
"12/03/17","14:00:15","15.22","0.26","0.12","0.046","8.95","11.5",74.7,"11.92"
"12/03/17","14:00:01","15.29","0.26","0.12","0.047","8.94","11.9",74.7,"11.88"
"12/03/17","14:00:04","15.21","0.26","0.12","0.047","8.94","11.7",76.9,"11.91"
"12/03/17","14:00:09","15.12","0.26","0.12","0.047","8.95","11.5",78.3,"12.01"
"12/03/17","14:00:12","15.13","0.26","0.12","0.047","8.95","11.5",77.1,"12.00"
"12/03/17","14:00:13","15.13","0.26","0.12","0.047","8.95","11.5",76.4,"11.98"
"12/03/17","14:00:14","15.17","0.26","0.12","0.047","8.95","11.5",75.6,"11.96"
"12/03/17","14:00:02","15.27","0.26","0.12","0.048","8.94","11.9",75.5,"11.90"
"12/03/17","14:00:05","15.20","0.26","0.12","0.048","8.94","11.7",77.4,"11.95"
"12/03/17","14:00:07","15.17","0.26","0.12","0.048","8.94","11.6",78.2,"12.00"
"12/03/17","14:00:08","15.15","0.26","0.12","0.048","8.94","11.5",78.3,"12.02"
"12/03/17","14:00:10","15.10","0.26","0.12","0.048","8.95","11.5",78.1,"12.02"
"12/03/17","14:00:11","15.12","0.26","0.12","0.049","8.95","11.5",77.7,"12.00"
"12/03/17","14:00:16","15.24","0.26","0.12","0.063","8.95","11.6",73.7,"11.93"
"12/03/17","14:00:17","15.22","0.26","0.12","0.077","8.95","11.6",72.7,"11.95"
"12/03/17","14:00:18","15.23","0.26","0.12","0.097","8.95","11.7",71.7,"11.94"
"12/03/17","14:30:02","14.92","0.26","0.12","0.032","9.19","13.2",89.7,"12.47"
"12/03/17","14:30:03","14.91","0.26","0.12","0.035","9.19","13.2",90.1,"12.50"
"12/03/17","14:30:07","14.92","0.26","0.12","0.035","9.19","13.1",90.9,"12.56"
"12/03/17","14:30:08","14.92","0.26","0.12","0.036","9.19","13.1",91,"12.57"
"12/03/17","14:30:13","14.91","0.26","0.12","0.036","9.20","13.2",91,"12.62"
"12/03/17","14:30:01","14.94","0.26","0.12","0.037","9.19","13.3",89.3,"12.44"
"12/03/17","14:30:06","14.92","0.26","0.12","0.038","9.19","13.1",90.8,"12.55"
"12/03/17","14:29:59","14.95","0.26","0.12","0.040","9.19","13.4",88.3,"12.40"
"12/03/17","14:30:04","14.91","0.26","0.12","0.040","9.19","13.1",90.4,"12.52"
"12/03/17","14:30:05","14.92","0.26","0.12","0.040","9.19","13.1",90.6,"12.54"
"12/03/17","14:30:11","14.92","0.26","0.12","0.040","9.20","13.2",91.1,"12.59"
"12/03/17","14:30:12","14.92","0.26","0.12","0.040","9.20","13.2",91.1,"12.61"
"12/03/17","14:30:00","14.95","0.26","0.12","0.041","9.19","13.3",88.8,"12.42"
"12/03/17","14:30:10","14.93","0.26","0.12","0.041","9.20","13.2",91.1,"12.58"
"12/03/17","14:30:14","14.92","0.26","0.12","0.041","9.20","13.2",90.9,"12.60"
"12/03/17","14:30:09","14.92","0.26","0.12","0.042","9.20","13.1",91,"12.58"
"12/03/17","14:30:15","14.90","0.26","0.12","0.061","9.20","13.2",90.5,"12.59"
"12/03/17","14:30:16","14.90","0.26","0.12","0.080","9.20","13.1",89.9,"12.59"
"12/03/17","14:30:17","14.91","0.26","0.12","0.094","9.20","13.1",89,"12.60"
"12/04/17","09:00:01","11.14","0.26","0.12","0.055","8.85","12.3",65,"11.86"
"12/04/17","09:00:03","11.14","0.26","0.12","0.059","8.85","12.6",66.7,"11.85"
"12/04/17","09:00:15","11.15","0.26","0.12","0.059","8.87","13.5",70.5,"11.82"
"12/04/17","09:00:05","11.14","0.26","0.12","0.061","8.85","12.8",68.2,"11.84"
"12/04/17","09:00:07","11.14","0.26","0.12","0.062","8.86","12.9",69.4,"11.85"
"12/04/17","09:00:14","11.14","0.26","0.12","0.062","8.86","13.4",70.6,"11.82"
"12/04/17","09:00:10","11.14","0.26","0.12","0.064","8.86","13.1",70.5,"11.82"
"12/04/17","09:00:06","11.14","0.26","0.12","0.065","8.85","12.9",68.9,"11.85"
"12/04/17","09:00:11","11.14","0.26","0.12","0.065","8.86","13.1",70.6,"11.81"
"12/04/17","09:00:09","11.14","0.26","0.12","0.066","8.86","13.0",70.2,"11.82"
